Product Id,Product Brand,Product Category,Product Name,Product Price,Product Rating,Product Reviews Count,Retailer,Product Tags,Main Category,Price Segment
bf4e09e8355ae921ddb8fb910c200500,Colorbar,Makeup > Eyes > Eyeliner,Colorbar All-Matte Eyeliner - Matte Brown 002,599.0,4.3,549.0,nykaa.com,"Colorbar All-Matte Eyeliner - Matte Brown 002, Makeup, Eye, Eyeliner",Makeup,Mid-range
9e050cb5bfcb8d805e791e455a8790f9,Nivea,Skin > Body Care > Lotions & Creams,NIVEA Body Lotion Shea Smooth Milk - For Dry Skin,275.0,4.5,212.0,nykaa.com,"Nivea Body Smooth Milk 200, Bath & Body,Body ,Moisturizing Lotion",Skin,Budget
b3c24d8b5c415e270330cf0fb9d84a57,BBlunt,Hair > Hair Styling > Hair Color,BBLUNT Mini Salon Secret High Shine Creme Hair Colour - Chocolate Dark Brown 3,76.0,4.1,97.0,nykaa.com,"BBLUNT Mini Salon Secret High Shine Creme Hair Colour - Chocolate Dark Brown 3 (Off Rs.4),Hair, Hair Styling,Hair Color",Hair,Budget
0c9025686f0ac21006861a191e7d61a2,WOW,Hair > Shop By Hair Type > Curly & Wavy,WOW Skin Science Coconut Milk Hair Conditioner,239.0,4.1,45.0,nykaa.com,"WOW Skin Science Coconut Milk Conditioner - 150ml, Hair, Hair Care, Conditioner",Hair,Budget
520b8553e7e604583c8bcead5621d60e,Maybelline New York,Makeup > Makeup Kits > Face Palettes,Maybelline New York Master Camo Color Correcting Palette - Light,900.0,4.0,187.0,nykaa.com,"Maybelline New York Master Camo Color Correcting Palette - Light, Makeup, Face, Concealer",Makeup,Mid-range
0c8fde33a8dd668e9220f52d383ba806,Deborah,Makeup > Face > Concealer,Deborah BB Cream 5 In 1 Foundation SPF 20 - 01,695.0,4.0,72.0,nykaa.com,"Deborah BB Cream 5 In 1 Foundation SPF 20 - 01, Make-Up, Face, Foundation",Makeup,Mid-range
397a6617c8aca4336e8682f129990624,AMAZON KERATIN,Personal Care > Bath & Shower > Shampoo,AMAZON KERATIN Green Tea Clarifying Shampoo,2100.0,4.1,6.0,nykaa.com,"AMAZON KERATIN Green Tea Clarifying Shampoo, Hair, Hair Care, Shampoo",Personal Care,Premium
48ec88e0fba1aec45ef083eecf257454,Huda Beauty,Makeup > Face > Foundation,Huda Beauty #FauxFilter Full Coverage Matte Foundation - Dulce De Leche 350G,3310.0,4.4,1191.0,nykaa.com,"Huda Beauty #FauxFilter Full Coverage Matte Foundation - Dulce De Leche 350G, Nykaa Luxe, Makeup, Face, Foundation",Makeup,Premium
4dc2511bbcf3b0e09194c32d1498f0f9,Aveda,Natural > Hair > Shampoo & Cleanser,Aveda Botanical Repair Strengthening Shampoo,750.0,4.9,10.0,nykaa.com,"Aveda Botanical Repair Strengthening Shampoo, Nykaa Luxe, Hair, Shampoos",Natural,Mid-range
5cebd943e5e148c6fff432051fc8f41a,Himalaya,Men's Store > Skin Care > Facewash,Himalaya Natural Glow Kesar Face Wash,60.0,4.4,366.0,nykaa.com,"Himalaya Natural Glow Kesar Face Wash, Buy Himalaya Herbals Clarifying Fairness Face Wash online India, Himalaya Herbals Clarifying Fairness Face Wash price india",Men's Store,Budget
18901030685191890103000000300000000000LCRP100IN,Lakme,Makeup > Lips > Lipstick,Lakme Cushion Matte Lipstick - Orange Blossom,275.0,4.3,67.0,nykaa.com,"Lakme Cushion Matte Lipstick - Orange Blossom, Makeup, Lips, Lipstick",Makeup,Budget
1beed8ce23582cb69a0708e1d1371d75,Charlotte Tilbury,Makeup > Lips > Lipstick,Charlotte Tilbury Hot Lips 2.0 - Patsy Red,3450.0,5.0,2.0,nykaa.com,"Charlotte Tilbury Hot Lips 2.0 - Patsy Red,Nykaa Luxe , Makeup , Lipstick",Makeup,Premium
1a7edb4f3f0709b6776bd1a54084df85,Clinique,Skin > Shop By Concern > Skin Dryness,Clinique Moisture Surge 72-Hour Auto-Replenishing Hydrator Mini,890.0,4.4,4261.0,nykaa.com,"Clinique Moisture Surge 72-Hour Auto-Replenishing Hydrator Mini,Nykaa Luxe, Skin, Moisturisers",Skin,Mid-range
50dc13f9d2a0d8df99e6f778f016f939,PRADA,Nykaa Luxe > Fragrance > Perfumes (EDP/EDT),PRADA Luna Rossa Carbon Eau De Parfum,2990.0,4.4,2.0,nykaa.com,"PRADA Luna Rossa Carbon Eau De Parfum, Nykaa Luxe, Fragrance, Men",Nykaa Luxe,Premium
511b6c9bfcf9057394b3c8159378ae98,Biotique,Natural > Shop By Concern > Hairfall,Biotique Bio Bhringraj Therapeutic Oil For Falling Hair,159.0,4.2,2326.0,nykaa.com,Biotique Bio Bhringraj Therapeutic Oil For Falling Hair,Natural,Budget
11571904ebb951f6ad45843179998dd2,Garnier,Skin > Masks > Masks & Peels,Garnier Skin Naturals Sakura White Face Serum Sheet Mask,99.0,4.4,1157.0,nykaa.com,"Garnier Skin Naturals Sakura White Face Serum Sheet Mask, Skin, Face, Masks & Peels",Skin,Budget
b726560784866c94019a9be23c22642b,Disguise Cosmetics,Natural > Makeup > Lipstick,Disguise Cosmetics Feather-Light Matte Liquid Lip Cream - 36 Curious Wine,700.0,4.5,105.0,nykaa.com,"Disguise Cosmetics Feather-Light Matte Liquid Lip Cream - 36 Curious Wine, Herbal, Makeup, Lip Gloss",Natural,Mid-range
3cd60a3c8eb928ff94a55e3ff5c929e0,Ponds,Skin > Moisturizers > Face Moisturizer & Day Cream,Ponds Cold Cream Honey & Milk Protein Face Cream,94.0,4.4,86.0,nykaa.com,"Ponds Honey & Milk Protein Face Cream, Skin, Face, Moisturizer",Skin,Budget
5d676d28932916e7d159981b4d69eb43,Charlotte Tilbury,Makeup > Combos @ Nykaa,Charlotte Tilbury Luxury Palette - The Sophisticate,4900.0,4.6,21.0,nykaa.com,"Charlotte Tilbury Luxury Palette - The Sophisticate,Nykaa Luxe , Makeup , Eyes , Eye shadow",Makeup,Premium
f15b83e018c40838f16ddd69c412c349,MyGlamm,Makeup > Face > Concealer,"MyGlamm 5 in 1: Primer, Concealer, Foundation With SPF30 & Correctors For Light Skin",1450.0,3.6,10.0,nykaa.com,"MyGlamm 5 in 1: Primer, Concealer, Foundation With SPF30 & Correctors For Light Skin, Makeup, Makeup-Kits, Face-Palettes",Makeup,Mid-range
0323e186be66a116920f29b84e303edb,MESMARA,Natural > Skin > Face Oils,MESMARA Extra Virgin Olive Oil,299.0,4.6,1.0,nykaa.com,"MESMARA Extra Virgin Olive Oil, Herbal, Aromatherapy, Essential Oils",Natural,Budget
19c899cedd8a80e94a89cce607e9d56f,Swiss Beauty,Makeup > Face > Blush,Swiss Beauty Professional Blusher - 08 Sunshine,224.0,4.2,127.0,nykaa.com,"Swiss Beauty Professional Blusher - 08 Sunshine, Makeup, Face, Blush",Makeup,Budget
2653440e1ec5b933c3b986823696bb55,L'Oreal Paris,Brand > L'Oreal Paris,LOreal Paris Colour Protect Conditioner 30 Wash UV Filter,85.0,4.5,181.0,nykaa.com,"L'Oreal Paris Colour Protect Conditioner 30 Wash UV Filter, Loreal Hair Care, Loreal Shampoo, Color Protect, Color Protect Shampoo, Loreal, Shampoos, Shampoo, Shampoo And Conditioner, Shampoo Conditioner Combo, Combo Hair, Hair Color And Shampoo, Hair Colour Shampoo, Shampoo For Coloured Hair, Best Haircare, Best Shampoo, Best Conditioner, Shampoo, Shampoo For Coloured Hair, Color Protect Shampoo, Loreal Conditioner, Best Shampoo For Coloured Hair, L'Oreal Paris Color Protect Conditioner, Colour Protect Conditioner, Colour Protect Shampoo, Hair Colour Shampoo, Hair Colour Conditioner, Hair Color Shampoo, Hair Color Conditioner, Loreal",Brand,Budget
2101c2f4948c86fa9d4679bf5a336b32,Lotus Make Up,Natural > Makeup > Lipstick,Lotus Make-Up Clash Of Colors Ecostay Butter Matte Paint Pot - Pink Craze,349.0,3.9,20.0,nykaa.com,"Lotus Make-Up Clash Of Colors Ecostay Butter Matte Paint Pot - Pink Craze, Makeup, Eyes, Mascara \n",Natural,Budget
b8e2068dd8a7ee53d7b962e14621d602,Bio Oil,Skin > Shop By Concern > Pore Care,Bio Oil Dry Skin Gel,230.0,4.2,310.0,nykaa.com,"Bio Oil Dry Skin Gel, Skin, Body Care, Lotions & Creams",Skin,Budget
b0df2de456349f8e5cd52ada4e28636c,Montblanc,,Montblanc Emblem Eau De Toilette,3600.0,4.7,3.0,nykaa.com,"Mont Blanc Emblem Eau De Toilette , Nykaa Luxe, Fragrance, Men's Fragrance",,Premium
67fb9ebdfe38a7a714f6719f097d7af0,Miss Claire,Makeup > Face > Compact,Miss Claire Natural Mineral Compact Powder - 21 Natural Beige,495.0,4.7,20.0,nykaa.com,"Miss Claire Natural Mineral Compact Powder - 21, Makeup, Face, Compact",Makeup,Budget
825eb129929038141a4871577ac73d2e,VLCC,,VLCC Bio Elixir 10 in 1 Skin Enhance Oil,460.0,4.1,23.0,nykaa.com,"VLCC Bio Elixir 10 in 1 Skin Enhance Oil, Mom & Baby, Maternity Care ,Skin Oil",,Budget
97eb0a7fc0ce546afac4cca83b477974,Nature's Essence,Personal Care > Face > Facewash,Nature's Essence Active Charcoal Face Wash,81.0,4.2,7.0,nykaa.com,"Nature's Essence Active Charcoal Face Wash, Natural, Skin, Face Wash",Personal Care,Budget
8c369e49f7cbd2d315e33fea77d1b840,Himalaya,Hair > Shop By Concern > Color Protection,Himalaya Herbals Protein Hair Cream,33.0,4.2,959.0,nykaa.com,"Himalaya Herbals Protein Hair Cream, Herbal, Hair Care, Hair Creams & Masks",Hair,Budget
ba05fe23f80ebe2939e03fc47a1a4f47,Benefit Cosmetics,,Benefit Cosmetics Brow Zings Eyebrow Shaping Kit - 06 Deep,3060.0,4.5,30.0,nykaa.com,"Benefit Cosmetics Brow Zings Eyebrow Shaping Kit - 06 Deep, Nykaa Luxe , Makeup , Eyes , Eye Brow Enhancers",,Premium
d34098beec1f5ec277ac38eabc208a05,M.A.C,,M.A.C Matte Lipstick - Diva,1700.0,4.5,1620.0,nykaa.com,"M.A.C Matte Lipstick - Diva, Makeup, Lips, Lipstick",,Premium
6274c6f91cb7f8f3d662025ee9ec7dd8,Nyassa,,Nyassa Rosemary Shampoo,750.0,4.0,11.0,nykaa.com,Nyassa Rosemary Shampoo,,Mid-range
4b0ecc87722aea92654316685733f349,Nykaa Naturals,Natural > Types of Skin > Combination Skin,Nykaa Naturals Haldi & Chandan Bathing Soap,100.0,4.3,49.0,nykaa.com,"Nykaa Naturals Haldi & Chandan Bathing Soap, Personal Care, Bath & Shower, Soaps",Natural,Budget
d5bbd4ca20870d7d0f51d16ac9f29a9e,Wishcare,Natural > Shop By Concern > Hairfall,Wishcare 100% Pure Lemongrass Essential Oil - Cymbopogon Flexuosus,299.0,5.0,5.0,nykaa.com,"Wishcare 100% Pure Lemongrass Essential Oil - Cymbopogon Flexuosus, Natural, Aromatherapy, Essential Oils",Natural,Budget
c3ff6b3b339563b1d0bfdeaebbb0a283,Too Faced,Makeup > Face > Loose Powder,Too Faced Born This Way Setting Powder - Translucent Medium,2400.0,4.3,13.0,nykaa.com,"Too Faced Born This Way Setting Powder - Translucent Medium, Nykaa Luxe,Makeup,Face,Compact/Loose Powder",Makeup,Premium
7834f93890c951b4dd341f2d64b3bfbe,Charlotte Tilbury,Nykaa Luxe > Makeup > Lips > Lipstick,Charlotte Tilbury Matte Revolution - Festival Magic,3150.0,4.6,53.0,nykaa.com,"Charlotte Tilbury Matte Revolution - Festival Magic,Nykaa Luxe , Makeup , Lipstick",Nykaa Luxe,Premium
e91eae2d4f3b9a6ad1a3ab465cf9c537,Forest Essentials,Skin > Shop By Concern > Skin Dryness,Forest Essentials Silkening Shower Wash - Iced Pomegranate With Fresh Kerala Lime,295.0,3.5,3.0,nykaa.com,"Forest Essentials Silkening Shower Wash - Iced Pomegranate With Fresh Kerala Lime,Nykaa Luxe, Bath & Body, Bath, Shower Gels",Skin,Budget
098f3df991fbff2f0776cd4352ffbbcc,Estee Lauder,Skin > Shop By Concern > Skin Dryness,Estee Lauder Perfectly Clean Multi Action Foam Cleanser / Purifying Mask Mini,1250.0,4.5,32.0,nykaa.com,"Estee Lauder Perfectly Clean Multi Action Foam Cleanser / Purifying Mask Mini, Nykaa Luxe, Skin, Cleansers & Toners",Skin,Mid-range
5d7fdde0d815879a9a69789d74cee06a,Khadi Natural,,Khadi Natural Ayurvedic Herbal Olive Hair and Body Oil,131.0,4.4,145.0,nykaa.com,"Khadi Natural Ayurvedic Olive Hair and Body Oil, Herbal, Bath & Body, Aromatherapy Oils \n",,Budget
48fe058e54f12c1ffbb6642502c3c1e9,L'Oreal Paris,Makeup > Eyes > Eye Shadow,L'Oreal Paris La Petite Eyeshadow Palette - Feminist,799.0,4.3,76.0,nykaa.com,"L'Oreal Paris La Petite Eyeshadow Palette - Feminist, Makeup, Eyes, Eye shadow",Makeup,Mid-range
3f3bab815bc7f65205e6138e1c8fa230,Merlion Naturals,Natural > Hair > Shampoo & Cleanser,Merlion Naturals Organic Shikakai Powder,224.0,5.0,0.0,nykaa.com,"Merlion Naturals Organic Shikakai Powder, Natural, Haircare, Dry Shampoo",Natural,Budget
ce183fcd829ae5b9b5071f1ca38ae8fc,K-Veda,Natural > Makeup > Eyeliner,K-Veda Eyeyurvedic Kohl Liner Trends - Black Shimmer,175.0,3.4,40.0,nykaa.com,"K-Veda Eyeyurvedic Kohl Liner Trends - Black Shimmer, Makeup, Eye, Eyeliner \n",Natural,Budget
9258cb68e9a329d71f7f61549986e456,Guerlain,Makeup > Face > Blush,Guerlain Rose Aux Joues - 03 Peach Party,4775.0,4.5,0.0,nykaa.com,"Guerlain Rose Aux Joues - 03 Peach Party,Nykaa Luxe, Makeup, Face, Concealer",Makeup,Premium
981d9c5fe261bf63a003586e47fd9b68,DIOR,,DIOR Miss Dior Blooming Bouquet Eau De Toilette,7700.0,5.0,0.0,nykaa.com,"DIOR Miss Dior Blooming Bouquet Eau De Toilette, Nykaa Luxe, Fragrance, Women",,Premium
e518418c971a785771c7d92c97d613e6,Aroma Magic,Natural > Skin > Sunscreen,Aroma Magic Sunblock Lotion SPF++30 UVA/UVB,210.0,4.0,971.0,nykaa.com,"Aroma Magic Sunblock Lotion SPF++30 UVA/UVB,Skin Care,Face,Sunscreen",Natural,Budget
ab28b26788ee61db8c852a78b4a35e33,Tommy Hilfiger,Men's Store > Gifts @ Nykaa,Tommy Hilfiger Tommy Now Eau De Toilette,1680.0,4.8,2.0,nykaa.com,"Tommy Hilfiger Tommy Now Eau De Toilette, Nykaa Luxe, Fragrance, Men",Men's Store,Premium
ab156a06e324b49d4e486dea509ca127,Nykaa Naturals,Fragrance > Women > Deodorants/Roll-Ons,Nykaa Wanderlust Deodorant Spray - French Lavender,209.0,4.3,124.0,nykaa.com,"Buy Nykaa Wanderlust Deodorant - French Lavender, Bath & Body,Body,Deodorants/Roll-Ons",Fragrance,Budget
6526f3983c14d16e91e68d826dfe4704,Guerlain,Nykaa Luxe > Fragrance > Perfumes (EDP/EDT),Guerlain La Petite Robe Noire Legere Eau De Parfum,6125.0,4.7,3.0,nykaa.com,"Guerlain La Petite Robe Noire Legere Eau de Parfum, Nykaa Luxe, Fragrance, Women",Nykaa Luxe,Premium
d2a3d94a46d8e51e9cd2cf5a48f65716,Biotique,Natural > Trending Searches > Peppermint Oil,Biotique Bio Kelp Protein Shampoo For Falling Hair,51.0,4.0,3485.0,nykaa.com,"Biotique Bio Kelp Protein Shampoo For Falling Hair, Natural, Haircare, Shampoo",Natural,Budget
dcec4277b184c53e0fa54828aeb8b260,Head & Shoulders,Personal Care > Bath & Shower > Shampoo,Head & Shoulders Supreme Scalp Rejuvenation Shampoo,209.0,4.5,4.0,nykaa.com,"Head & Shoulders Supreme Scalp Rejuvenation Shampoo - 180ml, Hair > Hair Care > Shampoo",Personal Care,Budget
94c349990bd8c88237639de42dd1f098,L'Oreal Paris,,L'Oreal Paris Fall Resist 3x Anti-Dandruff Shampoo,69.0,4.2,396.0,nykaa.com,"L'Oreal Paris Fall Resist Anti-Dandruff Shampoo(10% Extra), Loreal Conditioner, Conditioner For Dandruff, Conditioner For Damaged Hair, Hair Dandruff Shampoo, Best Shampoo For Anti Dandruff, Best Conditioner For Anti Dandruff, Best Anti Dandruff Conditioner, Loreal Anti Dandruff, Anti Dandruff Treatment, Anti Dandruff Shampoo, Anti Dandruff Conditioner, Anti Dandruff Shampoo, Anti Dandruff Conditioner, Best Dandruff Control Shampoo, Best Anti Dandruff Control Conditioner, Shampoo For Anti Dandruff, Conditioner For Anti Dandruff, Anti Dandruff, Shampoo And Conditioner Combo, Shampoo And Conditioner Hair Fall, Loreal Shampoo, Loreal Conditioner, Combo For Hair, Loreal Conditioner, Best Conditioner For Dry Hair, Best Conditioner For Oily Hair, Best Conditioner For Oily Scalp, Best Conditioner For Oily, Best Oil Hair Conditioner, Loreal, Loreal Fall Resist Shampoo, Loreal Fall Resist, Fall Resist, Loreal Fall Resist Conditioner",,Budget
aded16990bf12550f60869aca51982ab,Bobbi Brown,Makeup > Eyes > Under Eye Concealer,Bobbi Brown Corrector - Porcelain Peach,3200.0,4.5,47.0,nykaa.com,"Bobbi Brown Corrector - Porcelain Peach, Makeup, Eyes, Under Eye Concealer",Makeup,Premium
b5be07eeaac9542dff8cdeb64898fe8a,KamaSutra,Health & Wellness > Sexual Wellness > Condoms,Kamasutra Long Last Condoms - 3pcs,40.0,4.1,1.0,nykaa.com,"Kamasutra Long Last Condoms, Wellness, Sexual Wellness, Condoms",Health & Wellness,Budget
3a6407fa1e1ba2a577d4e60b504aae55,As-It-Is Nutrition,Health & Wellness > Good for You > Super Food,AS-IT-IS Nutrition Brown Rice Protein Isolate,576.0,2.0,0.0,nykaa.com,"AS-IT-IS Nutrition Brown Rice Protein Isolate 500gm, Wellness, Weight Management, Weight Loss",Health & Wellness,Mid-range
f10fc244e7d3e97c85cfecfc93517133,Olivia,Skin > Cleansers > Cleanser,Olivia Strawberry & Apple Facial Kit,260.0,3.2,1.0,nykaa.com,"Olivia Strawberry & Apple Facial Kit (50gm), Skin, Cleansers, Scrubs & Exfoliators, Skin, Cleansers, Cleanser, Skin, Moisturizers, Face Moisturizer & Day Cream, Skin, Moisturizers, Serums & Essence, Skin, Masks, Masks & Peels, Skin, Kits & Combos, Facial Kits, Skin, Kits & Combos, Combos @ Nykaa, Skin, Shop By Concern, Skin Lightening, Skin, Shop By Concern, Pigmentation, Skin, Shop By Concern, Acne Treatment, Skin, Shop By Concern, Dull Skin Treatment, Skin, Shop By Concern, Tan Removal",Skin,Budget
1c0102af60985a0f672cbef0f5579b79,Lotus Herbals,Natural > Types of Skin > Oily Skin,Lotus Herbals Safe Sun Whitening+ Long Last Sunblock SPF 40 PA+++,345.0,3.6,24.0,nykaa.com,"Lotus Herbals Safe Sun Whitening+ Long Last Sunblock SPF 40 PA+++, Skincare, Face, Sunscreen",Natural,Budget
1d7fcf42f3e90baf7285d90805dab37f,VLCC,Brand > VLCC,VLCC Total Nourishment Fruit Cream,112.0,4.2,22.0,nykaa.com,"VLCC Total Nourishment Fruit Cream, Herbal, Skincare, Face Cream \n",Brand,Budget
18901030685191890103000000300000000000LCRP100IN,Lakme,Brand > Lakme,Lakme 9 to 5 Weightless Matte Mousse Lip & Cheek Color - Pink Plush,675.0,4.2,8398.0,nykaa.com,"Lakme 9 to 5 Weightless Matte Mousse Lip & Cheek Color - Pink Plush, Best Cheek Tint, Best Lip And Cheek Stain, Best Lip Stain, Best Long Lasting Lipstick, Cheek Stain, Lip And Cheek, Lip And Cheek Color, Lip And Cheek Color Mousse, Lip And Cheek Stain, Lip And Cheek Tint, Lip Cheek Stain, Lip Stain, Lip Stains, Liquid Lipstick, Long Stay Lip And Cheek Color, Matte Lip And Cheek Color, Matte Mousse Cheek Color, Matte Mousse Lip Color, Mousse Cheek Color, Mousse Lip Color, Mousse Texture Lip And Cheek Color, Natural Looking Lip Stain, Weightless Lip And Cheek Color",Brand,Mid-range
25a0a574f97281c7f08074b9f6145af8,Astaberry,Natural > Types of Skin > Oily Skin,Astaberry Skin Whitening Face Wash - With Mulberry & Liquorice Extracts,64.0,4.2,21.0,nykaa.com,"Astaberry Skin Whitening Face Wash -With Mulberry, Skin, Face, Facewash",Natural,Budget
8a59c70b8045f068264b3437f789f3cd,Royalry Essentials,,Royalry Essentials Silver Rose Skin Hydrator Face Oil,600.0,1.9,5.0,nykaa.com,"Royalry Essentials Silver Rose Skin Hydrator Face Oil, Natural, Skin, Face Oils",,Mid-range
b73c701b1803640ffa157c53db729404,M.A.C,,"M.A.C Extra Dimension Skinfinish Powder - Oh, Darling!",3100.0,4.2,20.0,nykaa.com,"M.A.C Extra Dimension Skinfinish Powder - Oh, Darling!, Nykaa Luxe, Makeup, Face, Loose Powder",,Premium
5c6a52dcc5e10bba796e4c2c615a311c,Allin Exporters,Natural > Skin > Face Oils,Allin Exporters Jojoba Oil,282.0,4.0,0.0,nykaa.com,"Allin Exporters Jojoba Oil, Herbal, Aromatherapy, Massage Oils",Natural,Budget
6adff3885d839fb6a81466f022df7ea0,M.A.C,Makeup > Lips > Lipstick,M.A.C Retro Matte Lipstick - Flat Out Fabulous,1700.0,4.6,2446.0,nykaa.com,"M.A.C Retro Matte Lipstick - Flat Out Fabulous, Makeup, Lips, Lipstick",Makeup,Premium
ffaab03155d236234f17414bf4eb4e7b,Makeup Revolution,Makeup > Face > Highlighters,Makeup Revolution Highlight Reloaded - Raise the Bar,650.0,3.7,27.0,nykaa.com,"Makeup Revolution Highlight Reloaded - Raise the Bar, Makeup, Face, Illuminators",Makeup,Mid-range
3dd83ec7d05a4106fbd33b0893afb785,The Body Care,Personal Care > Bath & Shower > Shampoo,The Body Care Amla Shikakai Shampoo,230.0,4.4,9.0,nykaa.com,"The Body Care Amla Shikakai Shampoo (400ml), Hair, Hai Care, Shampoo, Conditioner, Personal Care, Hair, Shampoo, Conditioner, Shop By Concern, Dry & Frizzy Hair",Personal Care,Budget
6dc5ad5d7e2565263266d5478556e3c0,Miss Claire,Makeup > Face > Blush,Miss Claire Gradient Baked Blusher - 1,495.0,3.9,4.0,nykaa.com,"Miss Claire Gradient Baked Blusher - 1, Makeup, Face, Blush",Makeup,Budget
5300011d515f36df2f6588f8d24e74dd,Neemli Naturals,Men's Store > Shop By Concern > Anti Acne,Neemli Naturals Tea Tree & Salicylic Face Wash,315.0,5.0,8.0,nykaa.com,"Neemli Naturals Tea Tree & Salicylic Face Wash, Natural, Skin Care, Face Wash",Men's Store,Budget
18638014524b84b53f9bb76f90e2ee66,Biotique,Brand > Biotique,Biotique Bio Gotu Kola Smooth Skin Lotion,99.0,4.3,64.0,nykaa.com,"Biotique Bio Gotu Kola Smooth Skin Lotion, Natural, Bath & Body, Moisturizing Lotions",Brand,Budget
a80eefa35a27a5fd2e91122feb8b3b85,Fabindia,Natural > Trending Searches > Tea Tree Oil,Fabindia Tea Tree Face Wash For Oily Skin,250.0,4.4,41.0,nykaa.com,"Fabindia Tea Tree Face Wash For Oily Skin, Skin Care, Facial Cleansers",Natural,Budget
48fe081684c8f6b1762d340c784b2eac,Nivea,Personal Care > Body > Lotions & Creams,NIVEA Body Lotion Nourishing Body Milk - For Very Dry Skin,125.0,4.6,2129.0,nykaa.com,"Nivea Nourishing Body Milk, Skin, Body Care, Lotions & Creams",Personal Care,Budget
5862930756fbef68849d9ba594ffd3ed,Givenchy,Men's Store > Gifts @ Nykaa,Givenchy Gentlemen Only Eau De Toilette Spray,5650.0,4.7,4.0,nykaa.com,Givenchy Gentlemen Only Eau De Toilette Spray,Men's Store,Premium
b0d1cb19abc44ba391dea1a237ed0b1d,Skin Secrets,,Skin Secrets Orange Massage Cream,210.0,3.5,1.0,nykaa.com,"Skin Secrets Orange Massage Cream, Nykaa Professional, Face and Body, Face, Creams and Cleansers",,Budget
71a172d0371422a2cf363a0b75984631,IsaDora,Makeup > Eyes > Eyeliner,IsaDora Colormatic Eye Pen - 22 Dark Brown,810.0,2.0,3.0,nykaa.com,"IsaDora Colormatic Eye Pen - 22 Dark Brown , Makeup, Eyes, Eyeliner",Makeup,Mid-range
88e56b2f34e31b18c307f654f70fbd8e,Niconi,Skin > Cleansers > Face Wash,Niconi Lemon Cream Face Wash,60.0,5.0,3.0,nykaa.com,"Niconi Lemon Cream Face Wash, Natural, Skin, Face Wash",Skin,Budget
ec52b3fe13bf1e09f826c7a3180099c7,Smashbox,Nykaa Luxe > Makeup > Face > Primer,Smashbox The Original Photo Finish Foundation Primer - Smooth & Blur - Travel Size,1450.0,4.4,217.0,nykaa.com,"Smashbox The Original Photo Finish Foundation Primer - Smooth & Blur - Travel Size, Nykaa Luxe, Makeup, Face, Face Primer \n",Nykaa Luxe,Mid-range
df9204a752f49e360e5f84ac6c07efd7,Himalaya,Brand > Himalaya,Himalaya Baby Hair Oil,125.0,4.0,1.0,nykaa.com,"Himalaya Baby Hair Oil, Mom and Baby, Baby Care, Creams, Lotions and Oils",Brand,Budget
445b2a2c037a252acc2e06d76518d0d4,Pahadi Local,Natural > Shop By Concern > Anti Aging,Pahadi Local Gutti Ka Tel (Apricot Kernel Oil),775.0,4.9,2.0,nykaa.com,"Pahadi Local Gutti Ka Tel (Apricot Kernel Oil), Natural, Skin, Face Oils",Natural,Mid-range
d628d2961a81baee501fc5ab8ce24e47,Faces Canada,Makeup > Face > Blush,Faces Canada Glam On Perfect Blush - Apricot 06,503.0,4.2,359.0,nykaa.com,"Faces Canada Glam On Perfect Blush - Apricot 06, Makeup, Face, Blush",Makeup,Mid-range
fd9f98a9a59ae12c55ea05bc2dac63e7,L'Oreal Paris,Makeup > Lips > Liquid Lipstick,L'Oreal Paris Infallible Pro Matte Liquid Lipstick - 362 Plum Bum,400.0,4.2,230.0,nykaa.com,"L'Oreal Paris Infallible Pro Matte Liquid Lipstick - 362 Plum Bum, Lip Stick, Lipstick Shades, Matte Lipstick, Lipsticks Colors, Lipstick Brands, Lipsticks Color, Lipsticks Shades, Lipstik, Long Lasting Lipstick, Lipstics, Online Lipsticks, Latest Lipstick Shades, Buy Lipsticks, Lipstick Shades On Lips, Lipstick Combo Offers, Lipstick, Lipstick Matte, Lipsticks For Women, Lipsticks, Liquid Lipsticks For Women, Liquid Lipstick, Nude Lipstick, Loreal Lipstick, Best Lipstick, Best Lipstick Brand, Lipstick Online, Lipstick Price, Liquid Lisptick, Designer Lipstick",Makeup,Budget
8b04b49d93df88b80f3395b49f970b52,First Water,Fragrance > Women > Body Mist/Spray,First Water Hydrating Moonlight Body Mist,269.0,2.0,0.0,nykaa.com,"First Water Hydrating Moonlight Body Mist, Natural, Face, Face Mist",Fragrance,Budget
4de7fab554f91a9a00105d51f8fcce34,Schwarzkopf,Hair > Shop By Concern > Dry & Frizzy Hair,Schwarzkopf Gliss Hair repair with Liquid Keratin Serum Ultimate Repair Conditioner,379.0,3.9,21.0,nykaa.com,"Schwarzkopf Gliss Hair repair with Liquid Keratin Serum Ultimate Repair Conditioner - 400ml, Hair, Hair Care, Conditioner",Hair,Budget
ec96ed3a148fcfbf7e62a85777f09427,Lotus Herbals,Brand > Lotus Herbals,Lotus Herbals Jojobawash Active Milli Capsules Nourishing Face Wash,119.0,4.4,140.0,nykaa.com,"Lotus Herbals Jojobawash Active Milli Capsules Nourishing Face Wash, Skincare, Face, Face Wash",Brand,Budget
18901030685191890103000000300000000000LCRP100IN,Lakme,Brand > Lakme,Lakme Absolute Skin Natural Mousse - Almond Honey 06,499.0,4.4,4140.0,nykaa.com,"Lakme Absolute Skin Natural Mousse - Almond Honey 06, Makeup, Face, Foundation",Brand,Budget
